user_id,first_name,last_name,age,gender,birthdate,sign_up_date,city,state,subscription_plan,activity_preference
user_3494,Sarah,Smith,49,Female,1972-03-31,2021-05-15,San Jose,California,Student,Functional Training
user_3495,Laura,Garcia,53,Female,2000-03-31,2022-01-09,Fresno,California,Pro,Bodybuilding
user_3496,Laura,Williams,50,Male,1992-02-14,2021-08-20,Oakland,California,Basic,HIIT
user_3497,Robert,Smith,41,Male,1982-09-25,2021-02-08,Sacramento,California,Basic,HIIT
user_3498,Robert,Miller,56,Female,2001-02-18,2023-08-22,Los Angeles,California,Pro,Strength Training
user_3499,Robert,Rodriguez,51,Female,1967-02-03,2023-03-14,Oakland,California,Student,Functional Training
user_3500,Jane,Wilson,45,Female,1999-01-05,2023-03-30,Los Angeles,California,Student,Bodybuilding
user_3501,Michael,Smith,54,Male,1965-06-21,2021-02-16,Oakland,California,Student,Strength Training
user_3502,Laura,Jones,24,Male,2005-06-21,2021-02-05,San Jose,California,Student,Functional Training
user_3503,David,Jones,21,Male,1962-05-15,2023-04-12,San Francisco,California,Student,Yoga
user_3504,Michael,Johnson,54,Male,1964-04-07,2021-04-05,Los Angeles,California,Pro,Strength Training
user_3505,David,Smith,18,Non-binary,1976-09-28,2023-09-12,Sacramento,California,Pro,Functional Training
user_3506,David,Garcia,18,Female,1978-12-25,2021-12-27,Los Angeles,California,Pro,HIIT
user_3507,Jessica,Martinez,64,Male,2004-11-22,2022-06-09,Sacramento,California,Student,Bodybuilding
user_3508,Laura,Wilson,37,Female,1977-01-05,2021-05-26,Los Angeles,California,Student,Strength Training
user_3509,Daniel,Wilson,36,Female,1991-09-07,2023-07-06,Oakland,California,Pro,Functional Training
user_3510,Jessica,Rodriguez,46,Male,1985-11-15,2022-01-03,Oakland,California,Pro,Cardio
user_3511,Linda,Davis,27,Female,1958-07-27,2021-03-06,Los Angeles,California,Student,Functional Training
user_3512,Michael,Miller,35,Female,1960-12-19,2021-08-16,Oakland,California,Basic,Bodybuilding
user_3513,John,Williams,45,Female,1967-01-25,2023-01-24,Los Angeles,California,Pro,Yoga
user_3514,Michael,Rodriguez,52,Male,1981-07-07,2022-06-04,Los Angeles,California,Student,Yoga
user_3515,John,Smith,60,Female,2003-06-06,2023-10-09,Los Angeles,California,Student,Bodybuilding
user_3516,Robert,Garcia,64,Female,1994-10-23,2023-03-27,Los Angeles,California,Pro,Functional Training
user_3517,Daniel,Miller,48,Male,1974-01-07,2023-05-03,San Francisco,California,Basic,Bodybuilding
user_3518,Linda,Johnson,44,Male,1992-10-28,2022-07-09,San Francisco,California,Student,Strength Training
user_3519,Michael,Miller,28,Female,2003-03-23,2023-01-26,Oakland,California,Pro,Bodybuilding
user_3520,Jessica,Rodriguez,55,Male,2004-08-09,2021-06-30,San Francisco,California,Student,Bodybuilding
user_3521,Sarah,Rodriguez,22,Female,1961-05-13,2022-05-16,Los Angeles,California,Student,Bodybuilding
user_3522,Michael,Davis,25,Female,1969-01-02,2022-08-20,Los Angeles,California,Student,Strength Training
user_3523,Daniel,Wilson,51,Male,1983-12-18,2021-06-04,Oakland,California,Student,Cardio
user_3524,Jessica,Martinez,29,Male,1996-08-14,2023-02-26,San Francisco,California,Basic,Functional Training
user_3525,Michael,Garcia,55,Female,1985-02-03,2022-06-19,Oakland,California,Pro,Functional Training
user_3526,Chris,Johnson,18,Male,1996-09-13,2022-09-19,Los Angeles,California,Pro,HIIT
user_3527,David,Brown,48,Female,2002-06-24,2023-03-29,Los Angeles,California,Pro,HIIT
user_3528,Jane,Miller,21,Female,1986-06-10,2022-03-11,San Francisco,California,Pro,Strength Training
user_3529,Jessica,Martinez,62,Female,2005-07-12,2023-03-22,San Jose,California,Pro,Cardio
user_3530,John,Garcia,22,Non-binary,1998-10-22,2021-04-09,Sacramento,California,Basic,HIIT
user_3531,Emily,Rodriguez,47,Female,1974-10-05,2022-09-08,Los Angeles,California,Student,Yoga
user_3532,Robert,Jones,41,Male,1960-10-25,2022-01-07,San Jose,California,Student,Bodybuilding
user_3533,Robert,Moore,20,Non-binary,2004-04-18,2022-07-17,San Francisco,California,Pro,Cardio
user_3534,Linda,Moore,28,Female,1964-05-16,2021-12-28,Sacramento,California,Student,Strength Training
user_3535,Emily,Garcia,62,Male,2005-02-22,2021-04-22,San Jose,California,Student,Bodybuilding
user_3536,Laura,Miller,21,Male,1964-10-19,2022-03-29,Sacramento,California,Student,HIIT
user_3537,David,Garcia,43,Female,1965-06-27,2023-01-26,Sacramento,California,Pro,Bodybuilding
user_3538,Emily,Davis,44,Male,1984-08-22,2021-06-18,Los Angeles,California,Pro,Bodybuilding
user_3539,John,Davis,63,Female,1985-08-29,2022-08-07,Oakland,California,Basic,Functional Training
user_3540,Chris,Garcia,60,Female,1977-12-31,2021-05-19,Los Angeles,California,Pro,Cardio
user_3541,Laura,Davis,44,Male,1969-02-01,2023-04-28,San Jose,California,Basic,HIIT
user_3542,Robert,Martinez,59,Female,1998-12-04,2021-08-19,San Francisco,California,Pro,Yoga
user_3543,Jane,Smith,23,Male,1983-12-31,2021-08-27,San Jose,California,Student,Cardio
user_3544,Laura,Jones,32,Male,1959-01-28,2023-09-11,Sacramento,California,Basic,Functional Training
user_3545,Michael,Wilson,47,Female,1990-03-30,2021-09-10,Sacramento,California,Basic,Bodybuilding
user_3546,David,Miller,59,Male,1987-10-03,2023-09-08,San Francisco,California,Basic,Cardio
user_3547,Jessica,Miller,54,Female,1964-10-02,2022-03-12,Sacramento,California,Pro,Cardio
user_3548,Laura,Miller,54,Female,1961-05-10,2023-07-08,San Jose,California,Basic,Strength Training
user_3549,Jessica,Jones,59,Female,1999-01-13,2022-07-15,San Francisco,California,Pro,Bodybuilding
user_3550,Jane,Miller,54,Male,1959-04-07,2022-02-26,Fresno,California,Basic,Functional Training
user_3551,Daniel,Rodriguez,52,Male,1985-05-12,2021-10-30,San Francisco,California,Pro,Yoga
user_3552,Sarah,Martinez,40,Female,1989-05-23,2021-03-13,Los Angeles,California,Basic,HIIT
user_3553,Daniel,Martinez,23,Non-binary,2003-04-10,2021-09-20,Sacramento,California,Student,Functional Training
user_3554,Emily,Miller,21,Female,1986-08-23,2023-04-14,Los Angeles,California,Student,HIIT
user_3555,Michael,Johnson,35,Female,1991-11-10,2021-08-10,Oakland,California,Basic,Cardio
user_3556,David,Davis,26,Male,1962-11-21,2021-03-18,San Francisco,California,Pro,Cardio
user_3557,David,Williams,46,Male,1975-02-03,2021-03-03,Los Angeles,California,Pro,Bodybuilding
user_3558,Emily,Rodriguez,30,Female,1997-03-09,2022-04-16,Los Angeles,California,Pro,HIIT
user_3559,Chris,Garcia,64,Male,1975-05-28,2021-06-06,San Francisco,California,Student,Cardio
user_3560,Jessica,Rodriguez,34,Male,1984-04-03,2023-03-17,Los Angeles,California,Student,Strength Training
user_3561,David,Rodriguez,62,Non-binary,1962-02-02,2021-05-05,Oakland,California,Student,Bodybuilding
user_3562,Daniel,Martinez,49,Male,1972-02-20,2023-01-11,Los Angeles,California,Pro,Functional Training
user_3563,Chris,Miller,39,Male,1984-04-26,2023-05-02,San Jose,California,Pro,Functional Training
user_3564,Chris,Moore,21,Male,1997-02-22,2021-06-10,Los Angeles,California,Pro,Functional Training
user_3565,Jessica,Davis,22,Non-binary,1973-08-14,2022-06-25,San Francisco,California,Basic,Bodybuilding
user_3566,Linda,Johnson,54,Female,1976-04-24,2022-09-18,San Jose,California,Basic,HIIT
user_3567,Emily,Jones,58,Female,2001-05-10,2022-08-14,Fresno,California,Basic,Bodybuilding
user_3568,Laura,Williams,30,Non-binary,1986-04-25,2022-06-19,San Francisco,California,Student,Cardio
user_3569,Sarah,Smith,51,Male,1978-02-18,2021-04-16,San Jose,California,Student,Cardio
user_3570,David,Garcia,62,Female,1983-01-12,2021-05-11,Oakland,California,Pro,Cardio
user_3571,John,Moore,39,Male,1999-10-19,2021-12-23,Los Angeles,California,Basic,Yoga
user_3572,Daniel,Rodriguez,40,Male,1980-06-30,2023-10-13,Los Angeles,California,Pro,Yoga
user_3573,Jane,Johnson,20,Female,2001-08-15,2023-09-16,Sacramento,California,Basic,HIIT
user_3574,Sarah,Rodriguez,59,Female,1990-11-26,2022-11-16,Los Angeles,California,Basic,Strength Training
user_3575,Jessica,Davis,51,Male,1959-07-24,2023-02-15,San Jose,California,Pro,Bodybuilding
user_3576,Michael,Wilson,49,Male,1971-12-31,2023-05-04,Fresno,California,Pro,Bodybuilding
user_3577,David,Rodriguez,62,Female,1961-09-17,2023-06-04,San Francisco,California,Basic,HIIT
user_3578,Chris,Jones,38,Male,1980-01-22,2023-03-08,Los Angeles,California,Basic,HIIT
user_3579,Emily,Johnson,63,Male,2002-01-16,2021-01-02,Fresno,California,Student,HIIT
user_3580,Linda,Miller,61,Male,2005-02-17,2021-08-21,Oakland,California,Pro,Bodybuilding
user_3581,David,Miller,38,Male,1996-12-07,2022-01-04,San Jose,California,Pro,Cardio
user_3582,John,Garcia,61,Female,1997-09-11,2021-09-08,San Francisco,California,Pro,Functional Training
user_3583,Emily,Martinez,28,Male,1960-04-14,2023-08-04,Los Angeles,California,Pro,Bodybuilding
user_3584,Chris,Williams,56,Male,1988-12-17,2023-10-02,Oakland,California,Basic,Strength Training
user_3585,Linda,Garcia,21,Female,1960-08-27,2023-04-13,Los Angeles,California,Student,Cardio
user_3586,Laura,Garcia,18,Female,1959-08-16,2021-04-18,Sacramento,California,Pro,Strength Training
user_3587,Chris,Davis,45,Male,1958-09-12,2021-10-03,Fresno,California,Basic,Functional Training
user_3588,Laura,Smith,41,Male,1986-03-21,2021-06-29,Los Angeles,California,Basic,Functional Training
user_3589,Laura,Brown,52,Male,1965-04-15,2022-12-26,San Francisco,California,Basic,Yoga
user_3590,Emily,Smith,30,Female,1999-12-01,2021-10-20,San Francisco,California,Basic,HIIT
user_3591,Linda,Davis,64,Female,1982-01-29,2022-08-07,Oakland,California,Basic,Strength Training
user_3592,Sarah,Johnson,51,Female,1974-03-03,2023-03-06,San Francisco,California,Pro,HIIT
user_3593,David,Davis,28,Non-binary,1964-08-28,2021-06-24,Los Angeles,California,Pro,Yoga
user_3594,John,Williams,53,Female,1979-03-28,2021-05-03,Los Angeles,California,Student,Strength Training
user_3595,Jessica,Davis,34,Female,1972-08-28,2021-08-15,Los Angeles,California,Pro,HIIT
user_3596,Linda,Garcia,52,Female,2005-07-02,2023-06-21,San Francisco,California,Basic,Functional Training
user_3597,Chris,Smith,35,Male,1962-10-04,2022-03-20,Oakland,California,Student,HIIT
user_3598,David,Martinez,57,Non-binary,2004-03-08,2023-03-24,Sacramento,California,Basic,Bodybuilding
user_3599,Laura,Martinez,39,Male,1991-10-01,2022-03-04,San Jose,California,Basic,Yoga
user_3600,Laura,Garcia,41,Male,1993-05-08,2021-03-24,Los Angeles,California,Pro,Strength Training
user_3601,Chris,Smith,36,Female,1972-04-10,2023-02-04,San Francisco,California,Basic,HIIT
user_3602,Laura,Jones,54,Male,1975-01-19,2022-10-20,Los Angeles,California,Pro,Yoga
user_3603,Michael,Smith,56,Female,1988-11-18,2022-09-24,San Jose,California,Basic,Cardio
user_3604,Jessica,Smith,38,Female,2001-05-11,2021-03-06,Sacramento,California,Student,Strength Training
user_3605,David,Garcia,25,Male,1982-01-31,2021-10-08,San Francisco,California,Basic,HIIT
user_3606,Jane,Davis,45,Female,2002-10-08,2023-03-06,Sacramento,California,Pro,HIIT
user_3607,Jane,Smith,22,Male,2005-07-05,2022-01-26,Oakland,California,Basic,HIIT
user_3608,Emily,Johnson,34,Male,2004-01-20,2022-03-04,Los Angeles,California,Pro,Bodybuilding
user_3609,Chris,Jones,54,Female,1988-01-10,2022-09-10,Oakland,California,Pro,Bodybuilding
user_3610,Laura,Davis,53,Female,1996-03-29,2023-07-14,Sacramento,California,Student,Bodybuilding
user_3611,Emily,Wilson,36,Female,1962-12-15,2023-09-18,San Francisco,California,Pro,Bodybuilding
user_3612,Daniel,Brown,44,Male,1975-12-04,2023-03-23,Sacramento,California,Student,Strength Training
user_3613,Jane,Jones,51,Female,1980-03-13,2021-04-17,Los Angeles,California,Student,Cardio
user_3614,Sarah,Miller,28,Male,1973-01-27,2022-07-02,Los Angeles,California,Basic,Cardio
user_3615,Emily,Jones,62,Non-binary,1972-05-24,2022-10-21,Sacramento,California,Student,Cardio
user_3616,Sarah,Williams,64,Male,1999-03-18,2021-09-19,Los Angeles,California,Pro,HIIT
user_3617,Laura,Garcia,29,Female,1971-06-11,2023-07-10,Los Angeles,California,Pro,Functional Training
user_3618,Daniel,Jones,38,Male,1998-09-14,2021-06-08,San Francisco,California,Student,Cardio
user_3619,Laura,Johnson,28,Male,1985-06-09,2021-09-22,San Francisco,California,Basic,Strength Training
user_3620,Linda,Miller,56,Female,2000-01-19,2022-04-13,Los Angeles,California,Student,Bodybuilding
user_3621,Daniel,Brown,45,Female,1959-04-07,2021-07-21,San Francisco,California,Student,Cardio
user_3622,Daniel,Wilson,22,Female,2001-01-27,2023-07-22,Los Angeles,California,Pro,Cardio
user_3623,Daniel,Brown,34,Non-binary,1966-11-08,2021-06-04,Los Angeles,California,Basic,Cardio
user_3624,Michael,Martinez,37,Female,1991-03-17,2021-01-13,San Francisco,California,Basic,Functional Training
user_3625,Linda,Martinez,58,Female,1972-03-30,2021-10-24,Los Angeles,California,Basic,Cardio
user_3626,Robert,Rodriguez,63,Male,1966-01-18,2023-06-15,Fresno,California,Basic,Bodybuilding
user_3627,Daniel,Miller,29,Female,1999-08-11,2023-04-14,Oakland,California,Pro,Strength Training
user_3628,Michael,Moore,23,Male,1995-07-28,2022-05-13,Los Angeles,California,Basic,Yoga
user_3629,Laura,Johnson,34,Female,1993-08-03,2022-08-20,Los Angeles,California,Basic,Cardio
user_3630,Michael,Garcia,36,Non-binary,2003-02-06,2023-09-20,San Francisco,California,Basic,Strength Training
user_3631,David,Johnson,43,Non-binary,1967-01-15,2023-03-03,Los Angeles,California,Pro,Yoga
user_3632,Sarah,Rodriguez,61,Female,2000-10-27,2021-09-02,San Francisco,California,Pro,Bodybuilding
user_3633,Daniel,Johnson,61,Female,2004-01-05,2021-10-27,Sacramento,California,Basic,Yoga
user_3634,John,Garcia,49,Female,2002-03-02,2021-12-28,Los Angeles,California,Pro,Strength Training
user_3635,Jessica,Davis,23,Male,1970-02-20,2021-12-20,San Jose,California,Student,Cardio
user_3636,Emily,Garcia,53,Female,1958-09-23,2023-04-08,Los Angeles,California,Basic,Bodybuilding
user_3637,Laura,Moore,55,Male,1965-10-21,2022-06-05,Los Angeles,California,Pro,Functional Training
user_3638,Chris,Williams,28,Female,1961-10-10,2022-01-21,Los Angeles,California,Basic,Yoga
user_3639,Sarah,Jones,50,Male,1975-10-22,2023-01-29,Fresno,California,Basic,Bodybuilding
user_3640,Sarah,Brown,41,Male,1977-08-06,2021-11-08,San Francisco,California,Pro,Strength Training
user_3641,Chris,Smith,40,Male,1985-05-25,2022-02-18,Fresno,California,Student,Bodybuilding
user_3642,Emily,Jones,32,Male,1960-04-29,2021-10-05,Sacramento,California,Basic,Cardio
user_3643,Sarah,Miller,44,Female,1971-03-08,2023-01-20,Fresno,California,Student,Cardio
user_3644,Michael,Moore,28,Male,1985-05-19,2022-12-16,Los Angeles,California,Pro,Yoga
user_3645,David,Jones,34,Female,1999-11-10,2023-01-29,Oakland,California,Basic,Cardio
user_3646,Jane,Martinez,31,Male,1966-12-19,2023-01-17,San Jose,California,Pro,Bodybuilding
user_3647,Michael,Moore,44,Female,2004-10-26,2022-08-16,Oakland,California,Pro,HIIT
user_3648,Daniel,Martinez,35,Female,1996-12-14,2021-12-22,Oakland,California,Pro,Cardio
user_3649,Sarah,Johnson,45,Female,2005-04-23,2022-06-09,Sacramento,California,Pro,Cardio
user_3650,Michael,Brown,64,Female,1983-08-26,2023-04-19,Los Angeles,California,Basic,Functional Training
user_3651,Jane,Smith,64,Male,1990-09-15,2021-01-16,Fresno,California,Student,Strength Training
user_3652,David,Jones,21,Female,1985-04-17,2023-09-20,Los Angeles,California,Student,Yoga
user_3653,Laura,Jones,24,Male,1984-06-04,2021-02-14,Fresno,California,Basic,Cardio
user_3654,David,Brown,62,Female,1996-01-25,2021-11-17,Oakland,California,Basic,Yoga
user_3655,John,Miller,52,Female,1979-04-12,2022-10-13,Los Angeles,California,Student,Yoga
user_3656,Michael,Moore,26,Male,1994-11-08,2021-11-22,Los Angeles,California,Student,Strength Training
user_3657,Chris,Moore,25,Female,1970-09-12,2021-05-28,Sacramento,California,Basic,Functional Training
user_3658,Daniel,Martinez,62,Female,1993-05-19,2021-12-21,Los Angeles,California,Pro,Functional Training
user_3659,David,Garcia,34,Male,1980-02-01,2021-08-24,San Francisco,California,Basic,Strength Training
user_3660,Emily,Miller,34,Male,1967-09-24,2022-12-04,Sacramento,California,Student,Yoga
user_3661,Michael,Williams,50,Male,1961-09-11,2022-09-05,Los Angeles,California,Pro,Bodybuilding
user_3662,Laura,Johnson,49,Non-binary,1966-03-06,2021-04-15,Los Angeles,California,Student,Strength Training
user_3663,Daniel,Brown,25,Female,1989-07-19,2022-04-19,San Jose,California,Pro,Yoga
user_3664,Chris,Rodriguez,36,Male,1963-10-24,2023-02-01,San Francisco,California,Student,HIIT
user_3665,Linda,Miller,55,Male,1996-01-14,2022-01-31,Sacramento,California,Pro,Functional Training
user_3666,Chris,Jones,20,Female,1981-10-16,2022-03-22,Oakland,California,Basic,Bodybuilding
user_3667,Jessica,Smith,22,Female,1996-07-02,2022-08-29,Fresno,California,Basic,Bodybuilding
user_3668,Laura,Wilson,30,Male,1961-09-25,2021-08-08,San Jose,California,Pro,Bodybuilding
user_3669,John,Williams,64,Male,2003-09-13,2023-09-14,Los Angeles,California,Pro,Cardio
user_3670,Robert,Rodriguez,63,Female,1965-07-14,2023-03-21,Los Angeles,California,Basic,Bodybuilding
user_3671,Emily,Martinez,48,Male,1979-04-23,2023-05-01,Los Angeles,California,Basic,Bodybuilding
user_3672,David,Williams,33,Male,1992-05-02,2023-08-23,San Francisco,California,Pro,Functional Training
user_3673,David,Smith,49,Non-binary,1994-03-16,2022-03-18,Los Angeles,California,Pro,Yoga
user_3674,John,Brown,39,Female,1972-08-14,2022-10-07,San Francisco,California,Basic,Yoga
user_3675,Michael,Rodriguez,46,Male,1974-01-05,2023-05-23,San Francisco,California,Student,Bodybuilding
user_3676,Jane,Moore,39,Male,2004-03-17,2022-10-29,Sacramento,California,Basic,HIIT
user_3677,Linda,Martinez,60,Male,2001-06-05,2021-01-28,Los Angeles,California,Pro,Bodybuilding
user_3678,Chris,Jones,20,Male,1994-11-13,2023-03-05,Los Angeles,California,Pro,Bodybuilding
user_3679,David,Wilson,27,Female,1967-01-16,2022-04-20,San Francisco,California,Student,HIIT
user_3680,Michael,Garcia,59,Male,1997-07-12,2022-09-20,Fresno,California,Basic,Cardio
user_3681,Robert,Smith,38,Female,1999-07-07,2021-11-01,San Francisco,California,Pro,Yoga
user_3682,Jessica,Martinez,33,Non-binary,1997-09-25,2023-01-16,San Jose,California,Basic,Bodybuilding
user_3683,John,Moore,29,Male,1971-10-02,2022-02-09,Sacramento,California,Pro,Functional Training
user_3684,John,Jones,19,Male,1986-09-02,2022-05-28,San Francisco,California,Student,HIIT
user_3685,Sarah,Martinez,58,Female,1974-11-08,2022-05-17,San Francisco,California,Basic,Bodybuilding
user_3686,John,Jones,41,Non-binary,1972-05-21,2021-12-14,Fresno,California,Basic,Yoga
user_3687,Emily,Jones,52,Female,1969-12-03,2021-08-28,Sacramento,California,Student,HIIT
user_3688,Sarah,Williams,47,Male,1964-11-21,2023-10-15,San Jose,California,Pro,Bodybuilding
user_3689,John,Jones,47,Female,2001-06-16,2022-07-24,Los Angeles,California,Pro,Strength Training
user_3690,Daniel,Davis,64,Female,1985-10-22,2023-04-27,San Jose,California,Basic,Cardio
user_3691,Emily,Davis,52,Non-binary,1982-03-14,2022-11-26,Los Angeles,California,Student,Bodybuilding
user_3692,Daniel,Johnson,36,Male,1992-11-12,2021-12-03,San Jose,California,Basic,Functional Training
user_3693,Daniel,Wilson,25,Female,1988-03-06,2021-01-26,San Francisco,California,Basic,Functional Training
